wave,flux
5354.76025390625,6.233538311652417e-17
5356.01025390625,6.28281683453254e-17
5357.26025390625,6.3316778541421e-17
5358.51025390625,6.320928579884655e-17
5359.76025390625,6.273884853377432e-17
5361.01025390625,6.24248459265367e-17
5362.26025390625,6.163187751280586e-17
5363.51025390625,6.069024144356206e-17
5364.76025390625,5.980129861277455e-17
5366.01025390625,6.013544422768647e-17
5367.26025390625,6.050869903564453e-17
5368.51025390625,6.047647230040352e-17
5369.76025390625,5.920911546124153e-17
5371.01025390625,5.767837871393168e-17
5372.26025390625,5.909337495048091e-17
5373.51025390625,6.160073805092866e-17
5374.76025390625,6.235571912081737e-17
5376.01025390625,6.27562285835698e-17
5377.26025390625,6.259043478681456e-17
5378.51025390625,6.246502541596034e-17
5379.76025390625,6.181550395461749e-17
5381.01025390625,6.14073539774193e-17
5382.26025390625,6.087585217169995e-17
5383.51025390625,6.071255840718971e-17
5384.76025390625,6.167067623843786e-17
5386.01025390625,6.241816414541569e-17
5387.26025390625,6.273247230731316e-17
5388.51025390625,6.223806319557045e-17
5389.76025390625,6.096541846048607e-17
5391.01025390625,6.06061409670272e-17
5392.26025390625,6.085393242602078e-17
5393.51025390625,6.029488480708284e-17
5394.76025390625,6.101820441940595e-17
5396.01025390625,6.007894640307157e-17
5397.26025390625,5.912658274409455e-17
5398.51025390625,5.934437341193433e-17
5399.76025390625,6.071073468708542e-17
5401.01025390625,6.050748228944024e-17
5402.26025390625,6.077391982744324e-17
5403.51025390625,5.95622376467147e-17
5404.76025390625,5.775830925707547e-17
5406.01025390625,5.835741112129643e-17
5407.26025390625,6.065576864681604e-17
5408.51025390625,6.0273457953687e-17
5409.76025390625,5.873977056884766e-17
5411.01025390625,5.892649841999559e-17
5412.26025390625,6.047153516891767e-17
5413.51025390625,6.082188988797169e-17
5414.76025390625,5.973385772129275e-17
5416.01025390625,5.990779033502543e-17
5417.26025390625,6.110814808856316e-17
5418.51025390625,6.102896677153965e-17
5419.76025390625,6.077752619329488e-17
5421.01025390625,6.068780394010724e-17
5422.26025390625,6.048867654591686e-17
5423.51025390625,5.949807894148916e-17
5424.76025390625,5.877893716027601e-17
5426.01025390625,6.027991685744951e-17
5427.26025390625,6.150343274386424e-17
5428.51025390625,5.977550335693359e-17
5429.76025390625,5.817316722711528e-17
5431.01025390625,5.903813531954784e-17
5432.26025390625,6.011831867721845e-17
5433.51025390625,5.92563960571289e-17
5434.76025390625,5.851423376234522e-17
5436.01025390625,5.922056659396189e-17
5437.26025390625,6.069263271115861e-17
5438.51025390625,6.153004814982863e-17
5439.76025390625,6.20971126996886e-17
5441.01025390625,6.167878735121241e-17
5442.26025390625,6.152907921787478e-17
5443.51025390625,6.146396575927734e-17
5444.76025390625,6.036046970353037e-17
5446.01025390625,5.843086087093712e-17
5447.26025390625,5.79303458585919e-17
5448.51025390625,5.973892482311321e-17
5449.76025390625,6.152588850834685e-17
5451.01025390625,6.147619742915315e-17
5452.26025390625,6.131432503639077e-17
5453.51025390625,6.104603859264446e-17
5454.76025390625,5.899172278868477e-17
5456.01025390625,5.714966041881634e-17
5457.26025390625,5.964136535874853e-17
5458.51025390625,6.141363512031987e-17
5459.76025390625,6.122044152486549e-17
5461.01025390625,6.113769902067365e-17
5462.26025390625,5.964752371388561e-17
5463.51025390625,5.822239137699919e-17
5464.76025390625,5.975189953152639e-17
5466.01025390625,6.07150789299731e-17
5467.26025390625,6.084672000525133e-17
5468.51025390625,6.143663035497126e-17
5469.76025390625,6.109411449504347e-17
5471.01025390625,6.089082739718455e-17
5472.26025390625,6.071195939319538e-17
5473.51025390625,5.977805419576392e-17
5474.76025390625,5.989630307179577e-17
5476.01025390625,5.745280049104511e-17
5477.26025390625,5.685231120904887e-17
5478.51025390625,5.88082728018131e-17
5479.76025390625,5.98414674993551e-17
5481.01025390625,5.910822430995726e-17
5482.26025390625,5.924869142813053e-17
5483.51025390625,6.039413568921359e-17
5484.76025390625,6.0936049891058e-17
5486.01025390625,6.090987507830926e-17
5487.26025390625,5.973109295999778e-17
